Overall Test Number,Algorithm,Map Type,Map Id,Start Point,Goal Point,Test Number,Iteration,Timestep,Num Collision Checks,Batch Size,Cumulative Num Sampled,Current Path Cost,Any Path Found
11372,fmt,shiftinggaps,35,"[205, 231]","[54, 6]",2,450,18.6,838,2000,2000,315.23,True
11373,fmt,shiftinggaps,35,"[205, 231]","[54, 6]",3,450,22.67,838,2000,2000,315.23,True
11374,fmt,shiftinggaps,35,"[205, 231]","[54, 6]",4,450,23.88,838,2000,2000,315.23,True
11375,fmt,bugtrap,36,"[244, 240]","[61, 8]",0,470,24.08,835,2000,2000,332.17,True
11376,fmt,bugtrap,36,"[244, 240]","[61, 8]",1,470,23.32,835,2000,2000,332.17,True
11377,fmt,bugtrap,36,"[244, 240]","[61, 8]",2,470,23.67,835,2000,2000,332.17,True
11378,fmt,bugtrap,36,"[244, 240]","[61, 8]",3,470,23.74,835,2000,2000,332.17,True
11379,fmt,bugtrap,36,"[244, 240]","[61, 8]",4,470,24.58,835,2000,2000,332.17,True
11380,fmt,bugtrap,37,"[37, 24]","[247, 198]",0,194,14.96,561,2000,2000,286.7,True
11381,fmt,bugtrap,37,"[37, 24]","[247, 198]",1,194,15.59,561,2000,2000,286.7,True
11382,fmt,bugtrap,37,"[37, 24]","[247, 198]",2,194,15.0,561,2000,2000,286.7,True
11383,fmt,bugtrap,37,"[37, 24]","[247, 198]",3,194,15.28,561,2000,2000,286.7,True
11384,fmt,bugtrap,37,"[37, 24]","[247, 198]",4,194,14.57,561,2000,2000,286.7,True
11385,fmt,bugtrap,38,"[15, 28]","[220, 219]",0,225,13.02,542,2000,2000,319.36,True
11386,fmt,bugtrap,38,"[15, 28]","[220, 219]",1,225,12.85,542,2000,2000,319.36,True
11387,fmt,bugtrap,38,"[15, 28]","[220, 219]",2,225,14.32,542,2000,2000,319.36,True
11388,fmt,bugtrap,38,"[15, 28]","[220, 219]",3,225,13.77,542,2000,2000,319.36,True
11389,fmt,bugtrap,38,"[15, 28]","[220, 219]",4,225,12.81,542,2000,2000,319.36,True
11390,fmt,bugtrap,39,"[51, 218]","[223, 6]",0,365,17.45,682,2000,2000,303.02,True
11391,fmt,bugtrap,39,"[51, 218]","[223, 6]",1,365,17.91,682,2000,2000,303.02,True
11392,fmt,bugtrap,39,"[51, 218]","[223, 6]",2,365,17.91,682,2000,2000,303.02,True
11393,fmt,bugtrap,39,"[51, 218]","[223, 6]",3,365,18.1,682,2000,2000,303.02,True
11394,fmt,bugtrap,39,"[51, 218]","[223, 6]",4,365,17.81,682,2000,2000,303.02,True
11395,fmt,bugtrap,40,"[236, 9]","[34, 250]",0,143,10.73,466,2000,2000,321.25,True
11396,fmt,bugtrap,40,"[236, 9]","[34, 250]",1,143,10.61,466,2000,2000,321.25,True
11397,fmt,bugtrap,40,"[236, 9]","[34, 250]",2,143,10.5,466,2000,2000,321.25,True
11398,fmt,bugtrap,40,"[236, 9]","[34, 250]",3,143,10.84,466,2000,2000,321.25,True
11399,fmt,bugtrap,40,"[236, 9]","[34, 250]",4,143,10.52,466,2000,2000,321.25,True
